Date,Open,High,Low,Close,Adj Close,Volume
5/30/2019,3207.459961,3220.610107,3176.110107,3196.209961,3196.209961,0
5/31/2019,3162.040039,3172.899902,3137.669922,3139.22998,3139.22998,0
6/3/2019,3157.580078,3209.649902,3156.909912,3176.860107,3176.860107,0
6/4/2019,3208.679932,3243.51001,3188.959961,3242.830078,3242.830078,0
6/5/2019,3257.449951,3257.810059,3219.810059,3243.810059,3243.810059,0
6/6/2019,3244.889893,3255.139893,3204.01001,3207.070068,3207.070068,0
6/7/2019,3226.429932,3265.790039,3213.419922,3260.679932,3260.679932,0
6/10/2019,3269.129883,3281.449951,3243.689941,3244.959961,3244.959961,0
6/11/2019,3266.600098,3269.98999,3222.100098,3225.600098,3225.600098,0
6/12/2019,3229.439941,3249.120117,3214.830078,3248.439941,3248.439941,0
6/13/2019,3253.689941,3270.810059,3240.100098,3270.02002,3270.02002,0
6/14/2019,3266.449951,3274.02002,3232.860107,3235.969971,3235.969971,0
6/17/2019,3270.310059,3337.379883,3269.629883,3333.719971,3333.719971,0
6/18/2019,3360.75,3395.649902,3351.840088,3376.300049,3376.300049,0
6/19/2019,3377.399902,3398.01001,3370.580078,3396.399902,3396.399902,0
6/20/2019,3431.360107,3457.790039,3398.080078,3414.679932,3414.679932,0
6/21/2019,3409.090088,3438.209961,3377.459961,3437.139893,3437.139893,0
6/24/2019,3429.709961,3430.629883,3360.649902,3361.72998,3361.72998,0
6/25/2019,3372.73999,3403.72998,3353.030029,3359.47998,3359.47998,0
6/26/2019,3366.330078,3370.639893,3315.209961,3323.139893,3323.139893,0
6/27/2019,3333.469971,3374.659912,3331.98999,3372.5,3372.5,0
6/28/2019,3380.550049,3430.219971,3377.570068,3427.98999,3427.98999,0
7/1/2019,3465.620117,3467.449951,3431.810059,3447.860107,3447.860107,210700
7/2/2019,3453.419922,3453.439941,3424.830078,3447.590088,3447.590088,202100
7/3/2019,3457.330078,3457.330078,3457.330078,3457.330078,3457.330078,133300
7/5/2019,3469.709961,3481.689941,3429.919922,3435.560059,3435.560059,207000
7/8/2019,3422.320068,3435.560059,3353.969971,3382.530029,3382.530029,223000
7/9/2019,3364.320068,3418.879883,3360.439941,3418.389893,3418.389893,178200
7/10/2019,3424.840088,3439.550049,3371.669922,3408.570068,3408.570068,163000
7/11/2019,3400.909912,3400.909912,3328.219971,3359.120117,3359.120117,157700
7/12/2019,3329.5,3329.889893,3301.649902,3313.959961,3313.959961,149000
7/15/2019,3324.659912,3343.709961,3313.840088,3334.810059,3334.810059,141200
7/16/2019,3339.540039,3340.790039,3315.860107,3316.25,3316.25,152900
7/17/2019,3324.850098,3338.699951,3305.399902,3320.030029,3320.030029,172600
7/18/2019,3315.290039,3352.72998,3314.080078,3347.76001,3347.76001,180800
7/19/2019,3346.570068,3351.649902,3295.449951,3296.25,3296.25,192800
7/22/2019,3302.649902,3321.919922,3294.810059,3303.929932,3303.929932,0
7/23/2019,3312.090088,3319.280029,3293.629883,3309.75,3309.75,185100
7/24/2019,3308.820068,3322.540039,3276.620117,3321.659912,3321.659912,168800
7/25/2019,3318.699951,3320.469971,3274.409912,3276.469971,3276.469971,180500
7/26/2019,3285.409912,3309.310059,3275.699951,3308.320068,3308.320068,180000
7/29/2019,3323.709961,3325.620117,3281.830078,3311.469971,3311.469971,251300
7/30/2019,3299.810059,3345.379883,3290.320068,3343.969971,3343.969971,180400
7/31/2019,3342.370117,3372.610107,3300.679932,3322.419922,3322.419922,212100
8/1/2019,3338.860107,3397.060059,3322.629883,3344.169922,3344.169922,226400
8/2/2019,3326.699951,3335.26001,3279.02002,3300.939941,3300.939941,192000
8/5/2019,3260.870117,3260.870117,3189.139893,3212.909912,3212.909912,236200
8/6/2019,3233.100098,3265.310059,3199.98999,3263.429932,3263.429932,207000
8/7/2019,3236.620117,3279.139893,3203.280029,3269.060059,3269.060059,204500
8/8/2019,3278.02002,3331.409912,3276.530029,3328.070068,3328.070068,235000
8/9/2019,3302.959961,3332.51001,3268.820068,3312.820068,3312.820068,254500
8/12/2019,3298.280029,3314.51001,3265.840088,3275.649902,3275.649902,200200
8/13/2019,3268.879883,3340.280029,3267.879883,3314.090088,3314.090088,196400
8/14/2019,3262.939941,3282.889893,3232.189941,3232.889893,3232.889893,219300
8/15/2019,3241.939941,3251.100098,3212.120117,3227.27002,3227.27002,175600
8/16/2019,3248.25,3301.98999,3246.02002,3299.179932,3299.179932,0
8/19/2019,3330.51001,3344.75,3308.879883,3337.169922,3337.169922,0
8/20/2019,3326.550049,3337.139893,3293.439941,3296.550049,3296.550049,0
8/21/2019,3319.949951,3335.550049,3309.090088,3332.360107,3332.360107,0
8/22/2019,3336.889893,3337.429932,3273.030029,3300.879883,3300.879883,0
8/23/2019,3292.800049,3315.060059,3202.209961,3212.77002,3212.77002,0
8/26/2019,3243.060059,3247.52002,3222.820068,3241.820068,3241.820068,0
8/27/2019,3260.899902,3274.790039,3196.620117,3209.659912,3209.659912,0
8/28/2019,3197.649902,3253.22998,3192.929932,3233.459961,3233.459961,131400
8/29/2019,3261.120117,3270.5,3237.080078,3257.040039,3257.040039,129100
8/30/2019,3260.209961,3261.560059,3216.110107,3234.620117,3234.620117,134900
9/3/2019,3219.879883,3235.439941,3165.219971,3174.040039,3174.040039,183600
9/4/2019,3199.27002,3199.580078,3152.52002,3180.879883,3180.879883,178700
9/5/2019,3203.48999,3228.570068,3183.800049,3218.76001,3218.76001,198400
9/6/2019,3221.080078,3238.899902,3208.050049,3212.330078,3212.330078,177700
9/9/2019,3219.429932,3219.429932,3173.780029,3196.320068,3196.320068,200900
9/10/2019,3181.800049,3237.110107,3160.969971,3236.909912,3236.909912,249800
9/11/2019,3242.98999,3292.209961,3241.300049,3292.209961,3292.209961,238600
9/12/2019,3293.469971,3300.429932,3259.330078,3270.179932,3270.179932,231100
9/13/2019,3279.01001,3303.02002,3270.97998,3275.51001,3275.51001,191200
9/16/2019,3267.219971,3308.209961,3261.090088,3301.52002,3301.52002,227700
9/17/2019,3294.040039,3311.209961,3279.189941,3303.800049,3303.800049,217100
9/18/2019,3298.290039,3298.320068,3246.48999,3276.469971,3276.469971,202000
9/19/2019,3283.340088,3308.679932,3277.840088,3286.659912,3286.659912,168100
9/20/2019,3285.570068,3324.179932,3284.159912,3312.73999,3312.73999,379900
9/23/2019,3310.52002,3317.389893,3282.72998,3283.530029,3283.530029,159200
9/24/2019,3293.540039,3293.679932,3198.360107,3214.189941,3214.189941,213300
9/25/2019,3216.47998,3227.459961,3194.47998,3206.340088,3206.340088,183300
9/26/2019,3206.879883,3206.879883,3130.25,3143.01001,3143.01001,175400
9/27/2019,3152.139893,3178.01001,3102.810059,3117.320068,3117.320068,199700
9/30/2019,3126.52002,3150.22998,3111.449951,3127.719971,3127.719971,205800
10/1/2019,3130.959961,3158.889893,3072.100098,3076.560059,3076.560059,212100
10/2/2019,3061.300049,3070.449951,3018.25,3052.820068,3052.820068,252300
10/3/2019,3051.469971,3104.929932,3035.810059,3104.929932,3104.929932,189800
10/4/2019,3114.090088,3134.219971,3083.97998,3129.790039,3129.790039,177100
10/7/2019,3122.330078,3149.060059,3117.550049,3125.280029,3125.280029,162700
10/8/2019,3097.179932,3104.580078,3060.449951,3063.159912,3063.159912,176200
10/9/2019,3089.780029,3093.26001,3068.290039,3070.51001,3070.51001,141100
10/10/2019,3078.699951,3113.810059,3075.48999,3111.709961,3111.709961,183700
10/11/2019,3142.159912,3175.159912,3141.330078,3150.560059,3150.560059,185800
10/14/2019,3146.939941,3187.870117,3142.620117,3162.219971,3162.219971,135500
10/15/2019,3176.73999,3227.360107,3176.570068,3220.189941,3220.189941,171800
10/16/2019,3212.310059,3231.689941,3211.52002,3214.27002,3214.27002,227200
10/17/2019,3228.820068,3247.830078,3226.409912,3238.610107,3238.610107,207900
10/18/2019,3236.320068,3247.639893,3192.120117,3213.879883,3213.879883,206600
10/21/2019,3240.040039,3265.350098,3222.389893,3263.439941,3263.439941,230800
10/22/2019,3340.850098,3364.860107,3308.679932,3309.800049,3309.800049,184600
10/23/2019,3309.580078,3340.620117,3300.189941,3318.300049,3318.300049,168700
10/24/2019,3328.149902,3328.149902,3302.159912,3320.050049,3320.050049,177500
10/25/2019,3286.629883,3325.110107,3278.5,3314.919922,3314.919922,223400
10/28/2019,3322.48999,3367.070068,3320.26001,3361.5,3361.5,187900
10/29/2019,3364.090088,3395.530029,3359.5,3377.840088,3377.840088,174300
10/30/2019,3380.370117,3385.25,3357.780029,3380.159912,3380.159912,170900
10/31/2019,3372.51001,3378.280029,3347.02002,3369.610107,3369.610107,188900
11/1/2019,3394.600098,3450.179932,3391.73999,3448.590088,3448.590088,206800
11/4/2019,3467.300049,3471.73999,3436.51001,3437.76001,3437.76001,208300
11/5/2019,3446.560059,3456.850098,3431.860107,3437.620117,3437.620117,250000
11/6/2019,3435.850098,3435.850098,3398.070068,3400.629883,3400.629883,231800
11/7/2019,3415.159912,3422.199951,3395.25,3401.389893,3401.389893,242400
11/8/2019,3390.22998,3469.699951,3383.209961,3469.610107,3469.610107,272300
11/11/2019,3459.199951,3460.379883,3438.659912,3455.199951,3455.199951,200300
11/12/2019,3457.899902,3496,3451.610107,3469.52002,3469.52002,242300
11/13/2019,3455.429932,3490.360107,3439.909912,3472.780029,3472.780029,231400
11/14/2019,3467,3472.25,3421.560059,3451.659912,3451.659912,208600
11/15/2019,3468.860107,3502.669922,3465.5,3502.669922,3502.669922,254000
11/18/2019,3501.959961,3505.810059,3473.820068,3496.090088,3496.090088,245000
11/19/2019,3517.23999,3571.540039,3517.23999,3560.830078,3560.830078,269200
11/20/2019,3546.149902,3597.97998,3544.97998,3581.050049,3581.050049,463300
11/21/2019,3582.780029,3592.129883,3556.860107,3590.370117,3590.370117,191300
11/22/2019,3602.25,3626.72998,3585.5,3621.040039,3621.040039,199300
11/25/2019,3660.389893,3714.909912,3660.060059,3713.280029,3713.280029,0
11/26/2019,3726.350098,3730.409912,3705.409912,3718.899902,3718.899902,356100
11/27/2019,3728.280029,3752.830078,3722.22998,3746.800049,3746.800049,209000
11/29/2019,3742.110107,3769.320068,3740.22998,3755,3755,158200
12/2/2019,3759.199951,3766.699951,3701.709961,3717.100098,3717.100098,268200
12/3/2019,3700.27002,3748.199951,3694.51001,3745.189941,3745.189941,282700
12/4/2019,3750.47998,3785.389893,3733.590088,3780.850098,3780.850098,248700
12/5/2019,3769.47998,3769.550049,3717.22998,3728.060059,3728.060059,333300
12/6/2019,3755.949951,3778.01001,3739.949951,3769.25,3769.25,240900
12/9/2019,3788.379883,3799.77002,3748.280029,3748.370117,3748.370117,324200
12/10/2019,3744.679932,3782.080078,3730.76001,3775.48999,3775.48999,0
12/11/2019,3779.47998,3794.780029,3745.030029,3750.949951,3750.949951,0
12/12/2019,3748.120117,3798.780029,3746.290039,3778.310059,3778.310059,0
12/13/2019,3782.469971,3823.090088,3766.72998,3779.98999,3779.98999,0
12/16/2019,3805.360107,3829.080078,3795.129883,3816.77002,3816.77002,0
12/17/2019,3821.469971,3821.76001,3782.870117,3799.689941,3799.689941,0
12/18/2019,3800.050049,3805.350098,3763.780029,3783.629883,3783.629883,0
12/19/2019,3795.139893,3803.919922,3769.570068,3802.850098,3802.850098,0
12/20/2019,3809.01001,3833.870117,3802.300049,3830.850098,3830.850098,434500
12/23/2019,3850.27002,3863.699951,3823.320068,3858.27002,3858.27002,0
12/24/2019,3858.850098,3878.909912,3849.610107,3878.909912,3878.909912,104600
12/26/2019,3878.879883,3882.129883,3845.879883,3851.51001,3851.51001,169300
12/27/2019,3862.51001,3862.600098,3807.790039,3815.649902,3815.649902,182700
12/30/2019,3817.159912,3820.77002,3762.02002,3773.080078,3773.080078,179400
12/31/2019,3762.48999,3791.560059,3758.639893,3786.540039,3786.540039,0
1/2/2020,3806.179932,3806.23999,3739.090088,3763.050049,3763.050049,209500
1/3/2020,3702.370117,3740.379883,3701.090088,3715.300049,3715.300049,200400
1/6/2020,3690.590088,3743.429932,3677.159912,3743.429932,3743.429932,207100
1/7/2020,3743.649902,3756.629883,3708.169922,3745.149902,3745.149902,208100
1/8/2020,3744.080078,3795.879883,3736.969971,3778.810059,3778.810059,214000
1/9/2020,3801.620117,3818.139893,3787.48999,3799.75,3799.75,217100
1/10/2020,3809.100098,3828.169922,3782.909912,3786.179932,3786.179932,266400
1/13/2020,3783.540039,3783.540039,3712.97998,3741.219971,3741.219971,265800
1/14/2020,3735.370117,3819.22998,3721.879883,3807.689941,3807.689941,258400
1/15/2020,3808.97998,3846.899902,3808.669922,3824.860107,3824.860107,247700
1/16/2020,3846.469971,3859.560059,3819.550049,3840.389893,3840.389893,225100
1/17/2020,3856.72998,3857.01001,3815.939941,3827.070068,3827.070068,219000
1/21/2020,3821.040039,3829.060059,3786.290039,3789.540039,3789.540039,257300
1/22/2020,3805.110107,3818.98999,3781.389893,3783.820068,3783.820068,0
1/23/2020,3775.100098,3775.26001,3726.870117,3756.030029,3756.030029,230800
1/24/2020,3771.719971,3773.350098,3654.5,3669.080078,3669.080078,262600
1/27/2020,3611.129883,3666.97998,3602.399902,3644.959961,3644.959961,340200
1/28/2020,3681.169922,3699.47998,3665.310059,3689.040039,3689.040039,203600
1/29/2020,3696.580078,3705.699951,3683.300049,3685.060059,3685.060059,0
1/30/2020,3656.060059,3669.800049,3608.419922,3631.399902,3631.399902,186100
1/31/2020,3620.199951,3621.689941,3541.600098,3574.439941,3574.439941,206300
2/3/2020,3623.570068,3647.790039,3614.72998,3640.76001,3640.76001,0
2/4/2020,3691.159912,3736.030029,3689.219971,3727.110107,3727.110107,197800
2/5/2020,3763.959961,3880.340088,3757.98999,3821.629883,3821.629883,243500
2/6/2020,3857,3859.340088,3812.97998,3846.090088,3846.090088,206500
2/7/2020,3837.399902,3840.659912,3802.600098,3816.399902,3816.399902,230500
2/10/2020,3805.360107,3857.610107,3803.070068,3856.389893,3856.389893,209000
2/11/2020,3871.810059,3882.199951,3848.280029,3853.22998,3853.22998,191700
2/12/2020,3863.320068,3869.429932,3835.72998,3860.919922,3860.919922,220800
2/13/2020,3845.550049,3856.409912,3828.419922,3830.360107,3830.360107,202500
2/14/2020,3838.26001,3849.76001,3813.659912,3843.040039,3843.040039,220600
2/18/2020,3850.73999,3850.959961,3820.300049,3849.969971,3849.969971,187400
2/19/2020,3866.26001,3890.129883,3858.629883,3879.560059,3879.560059,195000
2/20/2020,3877.030029,3877.120117,3812.939941,3867.959961,3867.959961,0
2/21/2020,3864.419922,3879.030029,3838.889893,3864.679932,3864.679932,213000
2/24/2020,3792.689941,3795.25,3722.48999,3761.860107,3761.860107,295200
2/25/2020,3795.100098,3800.169922,3660.090088,3674.169922,3674.169922,366500
2/26/2020,3698.919922,3754.850098,3683.830078,3719.280029,3719.280029,350600
2/27/2020,3681.459961,3709.919922,3564.129883,3565.840088,3565.840088,433600
2/28/2020,3450.600098,3587.389893,3446.98999,3585.27002,3585.27002,0
3/2/2020,3610.01001,3749.050049,3588.040039,3749.050049,3749.050049,384000
3/3/2020,3720.639893,3784.77002,3605.149902,3655.590088,3655.590088,402000
3/4/2020,3717.469971,3822.149902,3699.139893,3822.139893,3822.139893,408800
3/5/2020,3731.310059,3825.610107,3723.550049,3757,3757,409600
3/6/2020,3656.620117,3721.909912,3642.209961,3710.879883,3710.879883,591100
3/9/2020,3492.600098,3582.360107,3449.840088,3457.040039,3457.040039,491500
3/10/2020,3545.909912,3550.340088,3357.830078,3530.850098,3530.850098,366300
3/11/2020,3463.189941,3508.919922,3324.159912,3358.02002,3358.02002,403800
3/12/2020,3129.929932,3230.070068,3058.149902,3062.5,3062.5,451000
3/13/2020,3214.189941,3278.649902,2995.75,3278.649902,3278.649902,493600
3/16/2020,3111.840088,3177.219971,2947.850098,2961.939941,2961.939941,409500
3/17/2020,3031.23999,3231.75,2980.870117,3167.840088,3167.840088,442100
3/18/2020,3021.169922,3191.23999,2951.22998,3091.949951,3091.949951,373300
3/19/2020,3088.570068,3230.01001,3070.110107,3174.159912,3174.159912,378500
3/20/2020,3202.540039,3289.600098,3077.429932,3084.580078,3084.580078,442300
3/23/2020,3114.540039,3127.23999,2958.889893,3056.570068,3056.570068,290500
3/24/2020,3170.27002,3235.679932,3141.199951,3233.090088,3233.090088,290000
3/25/2020,3214.780029,3300.370117,3190.669922,3201.060059,3201.060059,292700
3/26/2020,3210.830078,3368.300049,3210.830078,3368.300049,3368.300049,251100
3/27/2020,3289.810059,3373.419922,3274.360107,3287.98999,3287.98999,246600
3/30/2020,3337.659912,3424.699951,3331.110107,3424.159912,3424.159912,242400
3/31/2020,3386.689941,3425.070068,3347.550049,3392.27002,3392.27002,348000
4/1/2020,3301.850098,3347.699951,3234.669922,3257.189941,3257.189941,359100
4/2/2020,3233.679932,3385.439941,3230.76001,3382.350098,3382.350098,291300
4/3/2020,3362.439941,3403.01001,3314.48999,3342.030029,3342.030029,256700
4/6/2020,3444.75,3517.280029,3426.320068,3512.810059,3512.810059,320200
4/7/2020,3574.719971,3578.149902,3437.139893,3446.47998,3446.47998,300500
4/8/2020,3470.27002,3556.949951,3435.689941,3547.25,3547.25,245100
4/9/2020,3563.629883,3585.23999,3534.850098,3578.689941,3578.689941,0
4/13/2020,3578.600098,3601.040039,3541.300049,3597.01001,3597.01001,221900
4/14/2020,3662.709961,3728.810059,3657.75,3724.280029,3724.280029,282400
4/15/2020,3659.439941,3673.429932,3617.899902,3637.51001,3637.51001,221100
4/16/2020,3677.22998,3748.929932,3664.159912,3746.800049,3746.800049,232500
4/17/2020,3878.159912,3915.51001,3822.969971,3914.48999,3914.48999,489200
4/20/2020,3882.280029,4033.26001,3881.570068,3971.73999,3971.73999,433800
4/21/2020,3917.310059,3941.879883,3829.179932,3845.669922,3845.669922,308000
4/22/2020,3880.560059,3893.01001,3829.22998,3878.320068,3878.320068,0
4/23/2020,3891.5,3977.639893,3862.23999,3875.25,3875.25,401800
4/24/2020,3896.300049,3965.27002,3867.5,3961.669922,3961.669922,367300
4/27/2020,4012.689941,4034.48999,3972.669922,4005.800049,4005.800049,362900
4/28/2020,4038.830078,4038.830078,3905.909912,3918.389893,3918.389893,290200
4/29/2020,3995.620117,3995.620117,3924.449951,3949.929932,3949.929932,415000
4/30/2020,3942.47998,3948.449951,3883.379883,3900.060059,3900.060059,357100
5/1/2020,3840.110107,3855.780029,3759.97998,3801.48999,3801.48999,355000
5/4/2020,3799.399902,3911.909912,3798.949951,3909.379883,3909.379883,264400
5/5/2020,3950.370117,4017.830078,3948.899902,3986.129883,3986.129883,391300
5/6/2020,3995.909912,4035.820068,3972.22998,3990.129883,3990.129883,347400
5/7/2020,4034.72998,4035.530029,3979.77002,3999.75,3999.75,0
5/8/2020,4035,4055.23999,4013.580078,4033.469971,4033.469971,0
5/11/2020,4033.540039,4210.040039,4028.090088,4201.879883,4201.879883,0
5/12/2020,4218.990234,4273.52002,4118.609863,4120.629883,4120.629883,523800
5/13/2020,4138.390137,4193.810059,4003.810059,4070.330078,4070.330078,347900
5/14/2020,4032.560059,4076.860107,3996.719971,4053.949951,4053.949951,314800
5/15/2020,4029.639893,4150.02002,4015.290039,4148.549805,4148.549805,259200
5/18/2020,4262.330078,4263.259766,4190.680176,4198.899902,4198.899902,0
5/19/2020,4188.450195,4209.5,4114.779785,4115.890137,4115.890137,321800
5/20/2020,4160.450195,4208.060059,4137.240234,4202.549805,4202.549805,350300
5/21/2020,4200.310059,4200.370117,4120.970215,4155.540039,4155.540039,305400
5/22/2020,4154.609863,4191.509766,4133.569824,4190.009766,4190.009766,277400
5/26/2020,4238.299805,4240.109863,4105.439941,4109.700195,4109.700195,353300
5/27/2020,4096.069824,4144.790039,3978.179932,4141.810059,4141.810059,359700
5/28/2020,4165.709961,4213.580078,4142.120117,4151.680176,4151.680176,0
5/29/2020,4166.419922,4234.5,4099.75,4229.569824,4229.569824,0
6/1/2020,4210.740234,4228.220215,4185.779785,4207.569824,4207.569824,289400
6/2/2020,4195.629883,4220.899902,4131.069824,4219.339844,4219.339844,308600
6/3/2020,4220.069824,4220.069824,4151.799805,4167.459961,4167.459961,278600
6/4/2020,4150.279785,4192.870117,4104.02002,4125.25,4125.25,255900
6/5/2020,4132.060059,4174.25,4087.570068,4128.089844,4128.089844,259400
6/8/2020,4130.620117,4185.779785,4099.509766,4179,4179,300600
6/9/2020,4171.459961,4214.390137,4163.700195,4169.580078,4169.580078,242600
6/10/2020,4199.459961,4219.970215,4169.299805,4184.75,4184.75,240600
6/11/2020,4143.25,4148.810059,3992.040039,3993.169922,3993.169922,294400
6/12/2020,4070.360107,4087.399902,3931.610107,4021.72998,4021.72998,264000
6/15/2020,3979.98999,4108.47998,3969.139893,4095.560059,4095.560059,243100
6/16/2020,4160.939941,4177.310059,4085.179932,4157.370117,4157.370117,223800
6/17/2020,4178.299805,4212.839844,4164.220215,4174.600098,4174.600098,227800
6/18/2020,4146.879883,4209.560059,4146.580078,4193.259766,4193.259766,224100
6/19/2020,4219.790039,4335.799805,4208.02002,4333.509766,4333.509766,524500
6/22/2020,4320.129883,4351.430176,4260.709961,4337.589844,4337.589844,291300
6/23/2020,4366.149902,4413.240234,4347.450195,4358.439941,4358.439941,448300
6/24/2020,4341.850098,4390.279785,4246.319824,4275.240234,4275.240234,359900
6/25/2020,4276.240234,4338.759766,4245.160156,4336.049805,4336.049805,401400
6/26/2020,4321.490234,4321.850098,4215.27002,4242.759766,4242.759766,605200
6/29/2020,4263.5,4273.009766,4201.430176,4227.290039,4227.290039,285300
6/30/2020,4224.109863,4309.569824,4214.640137,4297.47998,4297.47998,360900
7/1/2020,4296.779785,4328.720215,4253.120117,4317.649902,4317.649902,385800
7/2/2020,4347.430176,4389.890137,4330.109863,4350.189941,4350.189941,272400
7/6/2020,4395.189941,4425.77002,4368.459961,4378.22998,4378.22998,252300
7/7/2020,4368.910156,4468.189941,4359.560059,4402.640137,4402.640137,299000
7/8/2020,4435.950195,4437.970215,4375.029785,4423.830078,4423.830078,242300
7/9/2020,4432.77002,4452.810059,4350.149902,4413.060059,4413.060059,225100
7/10/2020,4411.660156,4419.259766,4357.720215,4373.560059,4373.560059,179000
7/13/2020,4402.5,4480.259766,4300.439941,4310.430176,4310.430176,342500
7/14/2020,4297.160156,4411.629883,4251.850098,4409.569824,4409.569824,530400
7/15/2020,4468.910156,4495.240234,4427.609863,4479.319824,4479.319824,336200
7/16/2020,4452.990234,4458.779785,4390.569824,4441.040039,4441.040039,264700
7/17/2020,4453.209961,4539.890137,4450.700195,4525.350098,4525.350098,348500
7/20/2020,4538.379883,4600.540039,4514.720215,4579.419922,4579.419922,304200
7/21/2020,4579.640137,4579.910156,4464.970215,4473.220215,4473.220215,382300
7/22/2020,4481.529785,4494.839844,4435.620117,4462.149902,4462.149902,233300
7/23/2020,4470.160156,4492.540039,4367.330078,4378.299805,4378.299805,283400
7/24/2020,4326.52002,4327.189941,4250.990234,4284.97998,4284.97998,235000
7/27/2020,4328.72998,4405.640137,4315.52002,4401.359863,4401.359863,257200
7/28/2020,4404.140137,4420.049805,4334.77002,4336.339844,4336.339844,252200
7/29/2020,4347.879883,4347.879883,4287.180176,4294.720215,4294.720215,252700
7/30/2020,4255.299805,4327.810059,4254.569824,4307.109863,4307.109863,309100
7/31/2020,4299.910156,4304.180176,4174.009766,4224.359863,4224.359863,287200
8/3/2020,4253.290039,4360.790039,4251.839844,4357.339844,4357.339844,283800
8/4/2020,4355.350098,4355.529785,4287.939941,4323.339844,4323.339844,215900
8/5/2020,4349.02002,4354.080078,4297.350098,4316.850098,4316.850098,262600
8/6/2020,4319.850098,4330.120117,4267.169922,4296.410156,4296.410156,269200
8/7/2020,4281.240234,4303,4244.52002,4280.950195,4280.950195,247700
8/10/2020,4285.160156,4285.299805,4214.350098,4234.660156,4234.660156,359400
8/11/2020,4225.609863,4227.370117,4139.660156,4141.299805,4141.299805,297300
8/12/2020,4167.200195,4211.720215,4165.490234,4203.060059,4203.060059,0
8/13/2020,4204.160156,4229.02002,4192.97998,4214.060059,4214.060059,234600
8/14/2020,4208.640137,4214.259766,4172.640137,4186.350098,4186.350098,213300
8/17/2020,4201.759766,4277.680176,4199.339844,4272.689941,4272.689941,263400
8/18/2020,4277.009766,4282.930176,4213.160156,4247.910156,4247.910156,210500
8/19/2020,4221.870117,4245.180176,4192.970215,4198.640137,4198.640137,319600
8/20/2020,4173.959961,4193.839844,4159.399902,4187.129883,4187.129883,207300
8/21/2020,4175.899902,4180.22998,4134.459961,4162.5,4162.5,270100
8/24/2020,4186.759766,4186.759766,4090.47998,4113.600098,4113.600098,322400
8/25/2020,4127.379883,4188.779785,4105.290039,4181.299805,4181.299805,229300
8/26/2020,4176.169922,4188.060059,4155.189941,4170.359863,4170.359863,229400
8/27/2020,4179.299805,4192.319824,4141.450195,4169,4169,240400
8/28/2020,4175.939941,4177.879883,4145.149902,4177.5,4177.5,203200
8/31/2020,4199.100098,4272.22998,4187.740234,4262.370117,4262.370117,298200
9/1/2020,4252.890137,4257.759766,4167.330078,4181.790039,4181.790039,258800
9/2/2020,4187.310059,4246.600098,4172.930176,4243.740234,4243.740234,282100
9/3/2020,4231.390137,4233.029785,4069.530029,4087.02002,4087.02002,363500
9/4/2020,4092.419922,4099.97998,3962.379883,4062.840088,4062.840088,285900
9/8/2020,3997.610107,4055.75,3967.689941,3987.709961,3987.709961,281900
9/9/2020,4025.580078,4083.98999,4024.699951,4063.51001,4063.51001,272300
9/10/2020,4061.070068,4107.069824,3986,3990.929932,3990.929932,231400
9/11/2020,4018.600098,4059.570068,3978.310059,4016.22998,4016.22998,230400
9/14/2020,4124.22998,4239.319824,4123.430176,4229.02002,4229.02002,353000
9/15/2020,4265.600098,4300.279785,4255.819824,4275.669922,4275.669922,274700
9/16/2020,4302.430176,4333.02002,4268.040039,4277.25,4277.25,366100
9/17/2020,4207.5,4278.169922,4204.569824,4260.810059,4260.810059,282900
9/18/2020,4284.839844,4284.890137,4186.439941,4277.990234,4277.990234,589100
9/21/2020,4207.149902,4214.240234,4129.859863,4172.459961,4172.459961,281800
9/22/2020,4172.359863,4210.220215,4114.009766,4207.319824,4207.319824,232200
9/23/2020,4204.169922,4236.410156,4145.689941,4149.430176,4149.430176,280900
9/24/2020,4119.97998,4129.859863,4065.320068,4108.529785,4108.529785,245000
9/25/2020,4102,4203.919922,4099.060059,4198.069824,4198.069824,227600
9/28/2020,4234.660156,4239.580078,4189.700195,4227,4227,242600
9/29/2020,4224.899902,4257.680176,4210.939941,4233.580078,4233.580078,209500
9/30/2020,4251.740234,4296.370117,4229.72998,4256.759766,4256.759766,267500
10/1/2020,4274.950195,4299.509766,4256.850098,4296.810059,4296.810059,435600
10/2/2020,4236.089844,4296.120117,4187.879883,4202.75,4202.75,233500
10/5/2020,4281.120117,4389.049805,4276.029785,4387.419922,4387.419922,286600
10/6/2020,4394.819824,4408.899902,4330.430176,4335.870117,4335.870117,289900
10/7/2020,4363.319824,4443.950195,4363.240234,4431.379883,4431.379883,239400
10/8/2020,4458.22998,4458.22998,4418.890137,4442.990234,4442.990234,237600
10/9/2020,4463.970215,4480.339844,4441.200195,4478.359863,4478.359863,226800
10/12/2020,4509.089844,4528.459961,4466.72998,4510.97998,4510.97998,219900
10/13/2020,4498.569824,4545.939941,4498.560059,4532.990234,4532.990234,220300
10/14/2020,4544.450195,4547,4470.77002,4475.149902,4475.149902,204500
10/15/2020,4376.379883,4400.430176,4344.689941,4371.009766,4371.009766,200900
10/16/2020,4379.279785,4450.959961,4379.02002,4392.629883,4392.629883,206100
10/19/2020,4408.810059,4408.879883,4298.759766,4313.279785,4313.279785,0
10/20/2020,4330.759766,4334.830078,4285.350098,4288.100098,4288.100098,0
